vessel_name,year,vessel_type,attack_type,place,coord,latitude,longitude,distance
Tomini Royalty,2023,Bulk Carrier,Boarded,Singapore,01:02.58N –103:39.09E,1.0494444444444446,103.6525,25.869622556524607
Super Ruby,2023,Tanker,Boarded,Batam,01:10.54N –103:56.60E,1.1816666666666666,103.95,6.553278832445471
Fiji Bulk Carrier,2023,Malta,Boarded,Singapore,01:04.17N –103:41.66E,1.071388888888889,103.70166666666667,22.845724116549697
Stella Alice,2023,Bulk Carrier,Boarded,Singapore,01:08.6N –103:28.4E,1.135,103.46777777777778,12.525175048190144
Edzard Schulte,2023,Product Tanker,Boarded,Tarahan,05:32.76S –105:18.55E,-5.554444444444444,105.31527777777778,8.700371118238648
Jin Hwa 49,2023,Tug Malaysia,Boarded,Singapore,01:17.84N –104:10.92E,1.3066666666666666,104.19222222222223,11.038701600285572
Jal Kamal,2023,Bulk Carrier,Boarded,Singapore,01:16.5N –104:15.1E,1.2680555555555555,104.25027777777778,18.77906989543929
Osaka Star,2023,Bulk Carrier,Boarded,Singapore,01:02.69N –103:38.98E,1.0525000000000002,103.66055555555556,26.790137882444352
Doric Warrior,2023,Bulk Carrier,Boarded,Singapore,01:02.9N –103:30.0E,1.0358333333333334,103.5,8.834693024658929
Sophocles Graecia,2023,Bulk Carrier,Boarded,Singapore,01:03.94N –103:41.22E,1.0761111111111112,103.68944444444445,23.927764577330937
CNC Pluto,2023,Container,Boarded,Manila,14:35.58N –120:50.53E,14.599444444444446,120.84805555555555,12.819825700524166
Shotan,2023,Chemical Tanker,Boarded,Dumai Inner,01:43.18N –101:26.23E,1.7216666666666667,101.43972222222223,4.681288065016476
SLNC Severn,2023,Bulk Carrier,Boarded,"Berth 112,",03:47.30N –098:42.21E,3.7916666666666665,98.70583333333333,3.0848719633004786
Yangze 8,2023,Bulk Carrier,Boarded,Singapore,01:02.8N –103:40.4E,1.0355555555555556,103.66777777777779,27.501651160159575
TRF Horten,2023,Tanker,Boarded,Singapore,01:03.2N –103:38.5E,1.0505555555555557,103.63472222222222,23.906986217437996
PS Falcon,2023,Tanker,Boarded,Singapore,01:02.7N –103:39.1E,1.035277777777778,103.65027777777779,25.553637857408237
Fairchem Edge,2023,Product Tanker,Boarded,"Berth 107,",03:47.28N –098:41.83E,3.791111111111111,98.7063888888889,3.100752096523047
Maersk Valencia,2023,Container,Boarded,"Sandakan Port,",05:48.53N –118:05.06E,5.814722222222222,118.085,4.605874532137557
Navios Helios,2023,Bulk Carrier,Boarded,Singapore,01:04.2N –103:35.9E,1.0672222222222223,103.58583333333333,18.78400566090198
Matsushiro,2023,General Cargo,Boarded,Dumai,01:43.25N –101:26.61E,1.7236111111111112,101.45027777777779,4.781562292849819
Argent Daisy,2023,Product Tanker,Boarded,Belawan,03:56.49N –098:45.20E,3.9469444444444446,98.75555555555556,15.547174778050598
Argent Daisy,2023,Product Tanker,Boarded,Dumai,01:43.20N –101:26.72E,1.7222222222222223,101.45333333333333,4.5940661467916835
G. Crown,2023,Container,Boarded,Manila Bay,14:36.72N –120:49.56E,14.62,120.83222222222221,12.996905348976279
Hansa Colombo,2023,Container,Boarded,Manila Bay,14:35.58N –120:51.53E,14.599444444444446,120.86472222222221,11.073681236593659
Shokai,2023,Product Tanker,Boarded,Dumai,1:43.35N –101:26.18E,1.726388888888889,101.43833333333333,5.202760588664361
Nordocelot,2023,Container,Steaming,Ho Chi Minh,10:09.0N –107:09.0E,10.15,107.15,22.843414100446445
Levante,2023,Bulk Carrier,Boarded,Vung Tau,10:14.5N –107:02.6E,10.23472222222222,107.035,13.438231641652258
Solar Roma,2023,Product Tanker,Boarded,Kandla,22:45.4N –070:00.9E,22.75111111111111,70.0025,27.970825819670537
Success,2023,Tanker,Boarded,"Berth DOJ-03,",22:16.53N –091:48.16E,22.281388888888888,91.80444444444444,6.908705963238601
Ginga Kite,2023,Product Tanker,Boarded,Kandla,22:48.6N –069:59.9E,22.801666666666666,69.98583333333333,27.41139840095488
Name Withheld,2023,General Cargo,Boarded,Callao,12:01.5S –077:12.0W,-12.018055555555556,-77.2,8.038878204209931
NYK Rigel,2023,Container,Boarded,"Cartagena,",10:12.8N –075:50.6W,10.202222222222222,-75.835,43.25313890814916
Los Angeles Spirit,2023,Tanker,Boarded,Callao,12:01.4S –077:13.2W,-12.017777777777779,-77.21722222222222,9.752512147626199
Gillingham,2023,Bulk Carrier,Boarded,Callao,12:01.25S –077:13.44W,-12.023611111111112,-77.22888888888889,10.732568669772451
Sankaty Eagle,2023,Bulk Carrier,Boarded,Callao,12:01.83S –077:12.08W,-12.039722222222222,-77.20222222222222,7.48828181540866
MSC Bari,2023,Container,Boarded,Callao,12:00.7S –077:13.4W,-12.001944444444444,-77.21777777777778,10.601495228016736
Bochem London,2023,Chemical Tanker,Boarded,Callao,12:00.77S –077:11.76W,-12.02138888888889,-77.20444444444445,8.316003289830528
Caipirinha,2023,Bulk Carrier,Anchored,Callao,12:02.09S –077:11.08W,-12.035833333333333,-77.18555555555555,5.824958458111509
Nippon Maru,2023,Bulk Carrier,Boarded,Callao,12:01.25S –077:12.06W,-12.023611111111112,-77.20166666666667,7.940859775426994
Name Withheld,2023,Product Tanker,Boarded,Callao,11:59.8S –077:12.4W,-11.985555555555555,-77.20111111111112,10.295313013464526
Murex,2023,LNG Tanker,Boarded,Callao,11:59.3S –077:13.7W,-11.984166666666665,-77.21861111111112,11.812385098360895
Maetiga,2023,Product Tanker,Boarded,Callao,12:00.6S –077:11.6W,-12.001666666666667,-77.185,7.794343430768801
Nordmosel,2023,Bulk Carrier,Boarded,Callao,12:01.36S –077:11.85W,-12.026666666666667,-77.20694444444445,8.355237094318072
Nord Stingray,2023,Product Tanker,Boarded,Takoradi,04:53.7N –001:41.2W,4.885277777777778,-1.683888888888889,6.391309473349317
Komodo,2023,Offshore Tug,Boarded,Luanda,08:44.61S –013:17.36E,-8.750277777777777,13.293333333333333,11.5658757419236
Success 9,2023,Product Tanker,Hijacked,Around 307nm,00:06.9N –004:34.0W,0.10250000000000001,-4.566666666666666,558.8367856408892
Bourbon Shamal,2023,Offshore Supply,Boarded,Luanda Inner,08:47.06S –013:14.85E,-8.785,13.256944444444443,6.2484483978456575
MSC Wave F,2023,General Cargo,Boarded,Tin Can Island,06:25.76N –003:20.53E,6.437777777777778,3.348055555555556,1.7187859471293876
Grebe Bulker,2023,Bulk Carrier,Boarded,Owendo Inner,00:18.4N –009:24.3E,0.3011111111111111,9.400833333333333,11.608198662212304
Nyon,2023,Bulk Carrier,Boarded,Conakry,09:13.53N –013:50.44W,9.231388888888889,-13.845555555555556,37.78865237273277
Maersk Roubaix,2023,Container,Boarded,Takoradi,04:53.3N –001:38.6W,4.884166666666666,-1.635,10.41468388527257
Oya 1 General Cargo,2023,Panama,Boarded,Douala,04:00.05N -009:38.00E,4.001388888888889,9.633333333333333,9.428674087516292
UAL Osprey,2023,General Cargo,Boarded,Takoradi,04:53.7N –001:41.8W,4.885277777777778,-1.6855555555555555,6.29492836220123
Vishva Vikas,2023,Bulk Carrier,Boarded,"Beira Anchorage,",19:55.21S –035:05.15E,-19.9225,35.087500000000006,27.461187541059434
Maersk Logger,2023,Offshore Tug,Boarded,Luanda,08:44.67S –013:18.41E,-8.751944444444444,13.311388888888889,12.649711107239355
MSC Wave F,2023,General Cargo,Boarded,"Tin Can Berth 10,",06:25.7N –003:20.4E,6.418611111111112,3.3344444444444448,3.4734299364994348
Nordsun,2023,Bulk Carrier,Boarded,"East Port Said,",31:10.51N –032:20.41E,31.180833333333336,32.344722222222224,10.216334327081189
Pacific Kohinoor,2023,Product Tanker,Boarded,Nacala,14:32.4S –040:39.1E,-14.534444444444444,40.650277777777774,4.898543045569807
Name Withheld,2023,Bulk Carrier,Attempted,Singapore Straits,01:11.98N –103:35.03E,1.2105555555555556,103.58416666666666,14.19423847754883
MSM,2023,Bulk Carrier,Attempted,Singapore Straits,01:08.8N –103:27.6E,1.1355555555555554,103.45166666666667,11.359492024381419
Frontier Sky,2023,Bulk Carrier,Attempted,Puerto Bolivar,12:17.4N –072:01.7W,12.284444444444444,-72.01861111111111,68.50410324622536
CSCL Zeebrugge,2023,Container,Attempted,Panama East,08:52.67N –079:29.09W,8.885277777777778,-79.48583333333333,9.225945244409672
Callao Express,2023,Container,Attempted,Around 21nm,02:54.2S –080:33.2W,-2.9005555555555556,-80.55055555555555,34.76048130441615
Seaspan Oceania,2023,Container,Attempted,"Callao Anchorage,",12:01.8S –077:10.9W,-12.01888888888889,-77.16916666666667,5.229041228942491
Maersk Vigo,2023,Container,Attempted,"Port of San Pedro,",04:44.48N –006:37.13W,4.746666666666667,-6.620277777777778,1.7891565398719624
Hai Lu Feng 13,2023,Fishing Vessel,Fired upon,Douala,04:00.56N –009:38.31E,4.015555555555555,9.641944444444444,7.597292592390802
Hai Lu Feng 14,2023,Fishing Vessel,Fired upon,Douala,04:00.56N –009:38.31E,4.015555555555555,9.641944444444444,7.597292592390802
CB Caribic,2023,Product Tanker,Attempted,Conakry,09:17.0N –013:45.7W,9.283333333333333,-13.751944444444444,28.713581078695285
Anggun,2023,Fire Fighting,Attempted,Takoradi,04:50.0N –001:43.0W,4.833333333333333,-1.7166666666666668,8.6488959231457
Dark Knight,2024,Offshore Tug,Boarded,Malacca Straits,01:24.35N –103:13.98E,1.409722222222222,103.24388888888889,18.308471673514283
Crimson Queen,2024,Bulk Carrier,Boarded,Singapore,01:03.20N –103:40.53E,1.0555555555555556,103.68138888888889,25.609069879544965
Name Withheld,2024,General Cargo,Boarded,Dumai,01:42.31N –101:29.63E,1.708611111111111,101.50083333333333,1.5429723752653013
CMB Chikako,2024,Bulk Carrier,Boarded,Singapore,01:03.0N –103:39.6E,1.05,103.65166666666667,25.78176577673046
Clipper I-Star,2024,Bulk Carrier,Boarded,Singapore,01:02.6N –103:39.5E,1.0350000000000001,103.65138888888889,25.67689510656016
Royal Tb 27,2024,Tug Indonesia,Hijacked,Around 18nm,03:37.8S –113:21.0E,-3.618888888888889,113.35,50.10070965457279
Nordpuma,2024,Container,Boarded,Manila Bay,14:23.11N –120:48.63E,14.386388888888888,120.8175,1.4542083568969277
Top Diligence,2024,General Cargo,Boarded,Singapore,01:07.7N -103:29.7E,1.1186111111111112,103.48527777777778,11.963706023750008
Globe Explorer,2024,Bulk Carrier,Boarded,Panjang,05:29.6S –105:17.3E,-5.485,105.28416666666666,4.077033254047704
Boka Vanguard,2024,Heavy Load,Boarded,Batam,01:11.6N –103:59.0E,1.185,103.98333333333333,6.077344783203288
Alpha Hope,2024,Bulk Carrier,Boarded,Singapore,01:07.6N –103:31.5E,1.1183333333333334,103.51805555555555,14.432154888504023
Apiradee Naree,2024,Bulk Carrier,Boarded,Singapore,01:06.68N –103:44.95E,1.118888888888889,103.75972222222222,15.070762162446385
George Island,2024,Bulk Carrier,Boarded,Singapore,01:03.43N –103:39.22E,1.0619444444444446,103.65611111111112,26.407255824825665
Shakespeare Bay,2024,Bulk Carrier,Boarded,Kuala Tanjung,03:22.3N –099:28.2E,3.3675,99.46722222222222,22.64537926403722
Solar Roma,2024,Product Tanker,Boarded,Balikpapan,01:17.98S –116:47.93E,-1.3105555555555555,116.80916666666667,5.238573740934947
Casanova,2024,Bulk Carrier,Boarded,Singapore,01:04.5N –103:40.9E,1.0680555555555555,103.66916666666667,26.353162659516155
ESL Dachan Bay,2024,Container,Boarded,Manila,14:35.53N –120:50.73E,14.598055555555556,120.8536111111111,12.252646509890663
Murou,2024,General Cargo,Boarded,Dumai,01:42.4N –101:28.3E,1.701111111111111,101.4675,2.513361026001554
GCL Leader,2024,Bulk Carrier,Boarded,Singapore,01:04.3N –103:35.7E,1.0675,103.58527777777778,18.729903851133585
Marvel 3,2024,Tug Malaysia,Boarded,Around 17nm,01:31.06N –104:34.01E,1.5183333333333333,104.56694444444445,38.11495316444726
Ocean Dream,2024,Bulk Carrier,Boarded,Singapore,01:09.40N –103:27.55E,1.161111111111111,103.46527777777779,13.400945218421722
Avatar Courage,2024,Offshore Tug,Boarded,Batam,01:09.47N –103:58.54E,1.1630555555555555,103.98166666666667,5.0451514451401405
G.B. Corrado,2024,Bulk Carrier,Boarded,Singapore,01:08.3N –103:28.9E,1.1341666666666665,103.46916666666667,12.507410767659856
Santa Regina,2024,Bulk Carrier,Boarded,Singapore,01:03.4N –103:37.5E,1.051111111111111,103.61805555555554,22.06505945010672
Ivestos 9,2024,Bulk Carrier,Boarded,Singapore,01:02.50N –103:38.37E,1.0472222222222223,103.64361111111111,24.865393113881105
Dongbang Giant,2024,No. 6 Heavy Load,Boarded,Kabil,01:06.9N –104:10.6E,1.1025,104.16833333333334,14.858187574750541
Ivestos 8,2024,Bulk Carrier,Boarded,Singapore,01:10.65N –103:28.58E,1.1847222222222222,103.48277777777778,13.132411339180887
Orihime,2024,Ore Carrier,Boarded,Singapore,01:03.4N –103:38.4E,1.051111111111111,103.63444444444445,23.881506085011544
HK Tug 9,2024,Tug Singapore,Boarded,Singapore,01:15.82N –104:11.49E,1.2727777777777778,104.19694444444445,13.92851344018027
Wadi Feran,2024,Bulk Carrier,Boarded,Singapore,01:02.9N –103:39.9E,1.0358333333333334,103.6525,25.801856355127313
Corinna,2024,Bulk Carrier,Boarded,Singapore,01:03.98N –103:40.14E,1.0772222222222223,103.67055555555557,25.876546917178402
Berge Mauna Loa,2024,Bulk Carrier,Boarded,Singapore,01:04.63N –103:41.75E,1.0841666666666667,103.70416666666667,22.085789697728444
Thisseas,2024,Bulk Carrier,Boarded,Singapore,01:03.45N –103:40.54E,1.0625,103.68166666666667,25.278247967083036
Spec Nichole,2024,Offshore Supply,Boarded,Batam,01:09.7N –103:57.7E,1.1519444444444444,103.95194444444445,3.9178777661700166
HK Tug 3,2024,Tug Singapore,Boarded,Singapore,01:15.43N –104:11.50E,1.2619444444444445,104.19722222222222,14.84867275475612
Ultra Colonsay,2024,Bulk Carrier,Boarded,Singapore,01:03.1N –103:38.3E,1.0502777777777779,103.63416666666667,23.84277168764189
Aphrodite L,2024,Bulk Carrier,Boarded,Singapore,01:04.5N –103:42.2E,1.0680555555555555,103.70055555555555,23.101658878428566
JIN HWA 49,2024,Tug Malaysia,Boarded,Singapore,01:17.50N –104:08.60E,1.297222222222222,104.15,8.625945268849707
Sea Voyager,2024,Bulk Carrier,Boarded,Singapore,01:04.2N –103:37.0E,1.0672222222222223,103.61666666666666,22.153037074029573
Atlantic Tiger,2024,Bulk Carrier,Boarded,Singapore,01:03.4N –103:38.3E,1.051111111111111,103.63416666666667,23.850709117489018
Royal Tb 17,2024,Tug Indonesia,Hijacked,Around 47nm,04:12.21S –113:49.61E,-4.2058333333333335,113.83361111111111,103.0584048333596
Name Withheld,2024,Bulk Carrier,Boarded,Singapore,01:05.6N –103:43.7E,1.085,103.71861111111112,20.54147503564652
Torex,2024,Tanker,Boarded,Singapore,01:04.7N –103:43.0E,1.0686111111111112,103.71666666666667,21.436557493179322
Genco,2024,Constellation,Boarded,Panjang,05:30.05S –105:17.25E,-5.501388888888889,105.29027777777777,4.319918250881906
Name Withheld,2024,Product Tanker,Boarded,Belawan,03:53.9N –098:48.00E,3.8858333333333333,98.8,17.808972562888094
Nyon,2024,Bulk Carrier,Boarded,Singapore,01:07.8N –103:29.4E,1.1188888888888888,103.48444444444445,11.932908210613357
Aspasia Luck,2024,Bulk Carrier,Boarded,Singapore,01:07.4N –103:30.8E,1.1177777777777778,103.50222222222222,13.116349534712487
Maran Spirit,2024,Bulk Carrier,Boarded,Singapore,01:05.27N –103:42.63E,1.0908333333333333,103.7175,20.443219849194666
Name Withheld,2024,Product Tanker,Boarded,Mabini Sea Oil,13:45.86N –120:57.70E,13.773888888888889,120.96944444444445,2.2151262140802537
Al Derwazah,2024,Tanker,Boarded,Singapore,01:03.7N –103:40.0E,1.0519444444444446,103.66666666666667,27.270222830395596
GL La Paz,2024,Bulk Carrier,Boarded,Singapore,01:08.0N –103:30.6E,1.1333333333333333,103.50166666666667,14.368913245492434
Oshima Trader,2024,Bulk Carrier,Boarded,Singapore,01:02.77N –103:39.45E,1.0547222222222223,103.66250000000001,27.027409448274128
Saga Fjord,2024,General Cargo,Boarded,Singapore,01:02.8N –103:38.3E,1.0355555555555556,103.63416666666667,23.76109989473856
Ammos,2024,Bulk Carrier,Boarded,Singapore,01:05.49N –103:44.03E,1.0969444444444443,103.73416666666667,18.469702256592434
Genco Lion,2024,Bulk Carrier,Boarded,Singapore,01:04.6N –103:41.6E,1.0683333333333334,103.685,24.69356480009394
HTK Confidence,2024,Bulk Carrier,Boarded,Singapore,01:04.08N –103:42.38E,1.0688888888888888,103.71055555555556,22.04382875270806
Theodore Jr,2024,Bulk Carrier,Boarded,Singapore,01:03.9N –103:41.3E,1.0525,103.68416666666667,25.46753436660009
Dalma,2024,Tanker,Boarded,Singapore,01:03.5N –103:39.8E,1.051388888888889,103.65222222222222,25.855621190193762
AM Ocean Pride,2024,Bulk Carrier,Boarded,Tarahan,05:31.17S –105:18.15E,-5.521388888888889,105.30416666666666,5.321020042571811
Regency,2024,Product Tanker,Boarded,Kakinada,17:03.32N –082:24.42E,17.05888888888889,82.41166666666668,18.0790212695937
White Peach,2024,Product Tanker,Boarded,Kakinada,17:01.94N –082:21.64E,17.042777777777776,82.36777777777777,14.723508576772263
Name Withheld,2024,Container,Boarded,Chattogram,22:09.8N –091:46.4E,22.15222222222222,91.76777777777778,21.642946315479513
Maersk Hai Phong,2024,Container,Boarded,Chattogram,21:55.20N –091:44.58E,21.922222222222224,91.74944444444445,35.380509035522216
Gas Courage,2024,LPG Tanker,Boarded,Chattogram,21:49.92N –091:42.84E,21.842222222222222,91.72333333333333,42.51717306817807
Era Star LPG Tanker,2024,Liberia,Boarded,Mongla,21:50.93N –089:31.82E,21.859166666666667,89.53944444444444,51.86237734279207
Viva Cosmos,2024,Bulk Carrier,Boarded,Chattogram,21:48.7N –091:47.9E,21.801944444444445,91.78583333333333,40.813141867902345
Maersk,2024,Chattogram,Boarded,Chattogram,21:55.74N –091:42.76E,21.937222222222225,91.72111111111111,37.25061114963217
Largo Eden,2024,Product Tanker,Boarded,Chattogram,22:16.9N –091:42.6E,22.269166666666667,91.70166666666667,15.435227189985675
Name Withheld,2024,Bulk Carrier,Boarded,Chattogram,21:48.70N –091:47.10E,21.819444444444446,91.78611111111111,39.370570278413716
Ceylon Princess,2024,Bulk Carrier,Boarded,Chattogram,21:23.44N –091:48.64E,21.395555555555553,91.81777777777778,20.475408054724763
Name Withheld,2024,Heavy Load,Boarded,Chattogram,21:35.68N –091:47.86E,21.60222222222222,91.80722222222222,27.62460253078743
Oriole,2024,Bulk Carrier,Boarded,Chattogram,21:49.8N –091: 46.8E,21.81888888888889,91.76888888888888,40.66375969941286
Asian Trader,2024,Container,Boarded,"Georgetown Port,",06:48.6N –058:10.1W,6.801666666666667,-58.16694444444444,1.3274784328271831
Bourbon Explorer,2024,519 Fire Fighting,Boarded,Luanda,08:44.4S –013:18.2E,-8.734444444444444,13.300555555555556,13.465156887088979
Rathbone,2024,Product Tanker,Boarded,Luanda,08:42.00S –013:16.85E,-8.7,13.290277777777778,16.336878542951585
Aurora Diamond,2024,Offshore Supply,Boarded,Luanda,08:44.4S –013:17.2E,-8.734444444444444,13.283888888888889,12.567706388787606
Lodur,2024,Container,Boarded,"Conakry Port,",09:30.57N –013:43.40W,9.515833333333333,-13.727777777777778,4.876447286063115
Fidan,2024,Product Tanker,Hijacked,Around 363nm,09:11.2N –027:03.9W,9.18388888888889,-27.052500000000002,679.4582005623133
Maersk Sarnia,2024,Container,Boarded,Luanda,08:44.3S –013:18.9E,-8.734166666666665,13.3025,13.607752031340445
Corinthian,2024,LPG Tanker,Boarded,Owendo,00:17.68N –009:25.30E,0.3022222222222222,9.424999999999999,8.949401773192601
Bourbon Liberty,2024,320 Offshore Tug,Boarded,Abidjan,05:16.11N –004:02.16W,5.269722222222222,-4.0377777777777775,6.766499931524304
Pearl Island,2024,Bulk Carrier,Boarded,Takoradi,04:52.70N –001:41.19W,4.886111111111112,-1.688611111111111,6.047560389240068
Navios Destiny,2024,Container,Boarded,"Tin Can Port,",06:25.92N –003:21.26E,6.442222222222223,3.357222222222222,0.7538290099329985
Name Withheld,2024,Fishing Vessel,Boarded,Cotonou,06:13.34N –002:32.28E,6.226111111111111,2.541111111111111,17.649951981744756
Irene,2024,Bulk Carrier,Boarded,Takoradi,04:53.3N –001:39.5W,4.884166666666666,-1.6513888888888888,8.927322938939062
Bourbon Liberty,2024,234 Offshore Supply,Boarded,Around 95nm,01:59.1N –008:10.2E,1.9836111111111112,8.167222222222222,91.4853346496873
Helga Oldendorff,2024,Bulk Carrier,Attempted,Balikpapan,01:21.37S –116:59.70E,-1.360277777777778,117.00277777777778,21.903525406219
Solar Roma,2024,Product Tanker,Attempted,"Dumai Anchorage,",01:43.30N –101:25.73E,1.725,101.43694444444445,5.053316473019048
Al Amerat,2024,Product Tanker,Attempted,"Dumai Anchorage,",01:43.1N –101:24.5E,1.7169444444444446,101.40138888888889,3.266760806256001
Name Withheld,2024,Chemical Tanker,Attempted,Singapore Straits,01:14.5N –104:03.5E,1.2347222222222223,104.05138888888888,9.887203714464395
AOM Bianca,2024,Bulk Carrier,Attempted,Singapore Straits,01:05.9N –103:44.1E,1.0858333333333332,103.73361111111112,18.95071123026548
PAC Alnath,2024,General Cargo,Attempted,"Belawan Port,",03:47.81N –098:43.08E,3.805833333333333,98.71888888888888,5.192883976673337
Sandpiper Pacific,2024,Product Tanker,Attempted,Belawan,03:55.95N –098:44.38E,3.9430555555555555,98.74388888888889,14.207202415090645
Name Withheld,2024,Tanker,Attempted,Chattogram,21:50.85N –091:41.84E,21.856944444444444,91.70666666666666,42.94972394659116
Happy Avocet,2024,LPG Tanker,Attempted,Cartagena,10:19.35N –075:32.10W,10.32638888888889,-75.53611111111111,9.221805521025841
Waimea,2024,Bulk Carrier,Fired upon,Around 764nm,10:54.1N –064:17.1E,10.900277777777777,64.28361111111111,863.6022999590288
Name Withheld,2024,Container,Fired upon,Around 62nm,01:34.5N –008:45.0E,1.5680555555555555,8.75,96.2442933165291
